Attrition,BusinessTravel_Travel_Frequently,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion
0,False,False,True,False,False,False,False,False,False,False,True,False,0.2545,-1.0258,1.1529,-0.699,-0.8175,-0.0583
0,False,False,False,True,False,False,False,False,False,True,False,False,0.2545,0.3795,1.1529,2.7037,2.447,2.7347
0,False,True,False,False,False,False,False,False,False,True,False,False,-0.6603,0.3795,0.2461,-0.8997,-0.8175,-0.0583
0,False,False,False,True,False,False,False,False,False,False,False,False,1.1694,0.3795,1.1529,2.7643,-0.0013,-0.6789
1,False,False,True,False,False,False,False,False,False,True,False,True,0.2545,0.3795,1.1529,-0.8638,-0.3278,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,True,1.1694,0.3795,1.1529,2.0308,1.6309,-0.3686
1,False,False,True,False,False,False,False,False,False,True,False,False,-1.5752,0.3795,-1.5674,-0.8063,0.3251,-0.3686
0,False,False,False,True,False,False,False,False,False,False,True,True,-1.5752,-1.0258,0.2461,2.6689,4.2425,3.976
0,False,False,False,False,False,False,False,False,True,True,False,False,0.2545,0.3795,-0.6606,-0.5463,-0.491,-0.3686
1,False,False,True,False,False,False,False,False,False,False,True,True,1.1694,-1.0258,0.2461,-0.589,-0.6542,-0.3686
0,False,False,True,False,False,False,False,False,False,False,False,False,0.2545,0.3795,0.2461,-0.9072,-0.6542,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,1.1529,-0.4329,-0.6542,-0.0583
0,False,False,False,False,False,False,True,False,False,False,False,False,0.2545,0.3795,-1.5674,-0.7288,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,False,False,False,-1.5752,0.3795,1.1529,-0.6763,0.3251,0.5624
0,False,False,False,True,False,False,False,False,False,True,False,False,0.2545,1.7849,1.1529,2.6974,2.7735,-0.3686
0,True,False,False,False,False,True,False,False,False,False,False,False,-0.6603,0.3795,0.2461,1.5234,-0.8175,-0.0583
0,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,-1.0258,1.1529,-0.7629,-0.8175,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,1.1694,-1.0258,-1.5674,-0.116,0.6516,0.8727
0,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,-1.0258,-1.5674,-0.5486,-0.6542,-0.6789
0,True,False,False,False,True,False,False,False,False,True,False,False,-1.5752,1.7849,0.2461,-0.0146,-0.6542,-0.6789
1,True,False,False,False,True,False,False,False,False,False,False,False,-1.5752,0.3795,0.2461,0.753,-0.9807,-0.6789
0,True,False,False,False,False,False,False,False,False,False,True,False,0.2545,0.3795,0.2461,0.942,1.9574,2.7347
0,False,False,False,False,False,False,True,False,False,False,True,False,0.2545,0.3795,1.1529,-0.8842,-0.1646,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,True,1.1694,1.7849,-1.5674,0.0089,-0.6542,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,1.1694,0.3795,1.1529,0.0909,-0.6542,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,-1.5752,0.3795,0.2461,-0.3409,-0.491,-0.3686
0,False,False,True,False,False,False,False,False,False,False,False,True,1.1694,-1.0258,-1.5674,-0.8305,0.3251,1.4934
0,False,False,False,False,False,True,False,False,False,False,False,False,-1.5752,0.3795,0.2461,2.7471,2.2838,0.2521
0,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,0.3795,1.1529,-0.8029,-0.9807,-0.6789
1,True,False,True,False,False,False,False,False,False,False,True,False,0.2545,-1.0258,-0.6606,-0.6423,-0.3278,-0.3686
0,True,False,True,False,False,False,False,False,False,True,False,False,-0.6603,1.7849,-0.6606,-0.7878,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,-1.0258,1.1529,-0.2663,0.1619,1.4934
0,False,False,True,False,False,False,False,False,False,False,True,False,1.1694,-1.0258,-1.5674,-0.9191,-0.1646,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,True,0.2545,-2.4312,-0.6606,2.2025,-0.0013,1.4934
1,False,False,True,False,False,False,False,False,False,False,True,False,-1.5752,0.3795,0.2461,-0.641,-1.1439,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,-1.5752,-1.0258,-0.6606,0.03,-1.1439,-0.6789
0,False,False,False,False,False,False,False,False,False,True,False,False,-0.6603,-1.0258,1.1529,-0.1956,0.3251,1.4934
0,False,False,False,False,False,False,False,False,False,False,False,False,-0.6603,1.7849,-1.5674,-0.5316,-0.1646,-0.3686
0,False,False,False,False,False,False,False,False,False,True,False,True,0.2545,0.3795,1.1529,1.4854,2.1206,0.5624
0,False,False,True,False,False,False,False,False,False,True,False,False,1.1694,0.3795,1.1529,-0.6994,1.3045,2.4243
0,False,False,False,True,False,False,False,False,False,False,True,True,1.1694,0.3795,-1.5674,2.664,4.7322,0.5624
1,False,False,False,True,False,False,False,False,False,True,False,True,-1.5752,0.3795,-0.6606,1.1355,0.4883,2.114
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,1.1529,-0.9416,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,1.1529,-0.0002,-0.3278,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,-1.0258,0.2461,-0.6952,-0.6542,-0.3686
0,False,False,False,False,False,True,False,False,False,False,False,True,-1.5752,0.3795,1.1529,1.5081,-0.3278,-0.6789
0,False,False,False,True,False,False,False,False,False,False,False,False,-0.6603,1.7849,-0.6606,1.1668,-0.0013,1.183
0,False,False,False,False,False,False,False,True,False,False,False,True,-1.5752,1.7849,-1.5674,-0.1907,0.1619,1.4934
0,True,False,False,False,True,False,False,False,False,False,False,False,0.2545,0.3795,-0.6606,-0.0225,-0.1646,-0.3686
0,False,False,False,False,False,True,False,False,False,False,False,False,-1.5752,0.3795,-0.6606,2.685,0.4883,-0.3686
0,False,False,False,False,False,True,False,False,False,True,False,True,0.2545,0.3795,0.2461,2.3537,-0.3278,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,0.3795,0.2461,-0.339,2.1206,2.7347
0,True,False,False,False,False,False,False,True,False,False,True,False,-0.6603,0.3795,1.1529,-0.414,0.4883,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,True,-0.6603,0.3795,1.1529,-0.2311,0.4883,-0.6789
0,True,False,False,False,False,False,False,False,False,True,False,True,-1.5752,0.3795,-1.5674,-0.3742,-0.3278,0.2521
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,0.3795,1.1529,-0.932,1.6309,0.8727
1,True,False,True,False,False,False,False,False,False,False,False,True,1.1694,0.3795,0.2461,-0.7098,-0.9807,-0.6789
0,False,False,False,False,False,False,False,False,False,False,False,False,1.1694,0.3795,1.1529,-0.161,-0.8175,-0.3686
1,False,False,True,False,False,False,False,False,False,False,False,True,-1.5752,0.3795,-0.6606,-0.8772,-0.6542,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,0.3795,1.1529,-0.6782,-0.3278,-0.6789
0,True,False,False,False,False,True,False,False,False,False,True,True,0.2545,0.3795,-1.5674,2.5833,-0.6542,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,False,0.2545,0.3795,-0.6606,-0.4286,0.1619,1.4934
0,True,False,False,False,False,False,False,False,True,False,False,False,1.1694,0.3795,-0.6606,-0.7889,-0.8175,-0.0583
1,False,False,False,False,False,False,False,True,False,False,True,True,1.1694,-1.0258,1.1529,-0.1434,0.1619,1.4934
0,True,False,False,False,False,False,True,False,False,True,False,True,-0.6603,0.3795,1.1529,-0.8872,-0.491,-0.3686
0,True,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,-0.6606,1.4915,2.1206,0.5624
1,False,False,True,False,False,False,False,False,False,False,True,False,0.2545,0.3795,0.2461,-1.0796,-1.1439,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,-0.6606,0.3222,0.6516,1.183
0,True,False,True,False,False,False,False,False,False,True,False,False,0.2545,1.7849,1.1529,-0.5979,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,False,False,False,1.1694,-2.4312,-0.6606,-0.2169,-0.491,-0.3686
0,False,False,False,True,False,False,False,False,False,False,True,False,1.1694,0.3795,-0.6606,2.0204,2.447,-0.6789
0,False,False,False,False,False,False,False,False,True,False,True,False,1.1694,-1.0258,0.2461,-1.1264,-1.1439,-0.6789
0,False,False,False,False,False,False,False,False,False,False,True,False,-0.6603,1.7849,-1.5674,-0.1788,0.1619,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,1.7849,1.1529,0.0905,0.1619,1.4934
0,False,False,False,False,False,False,False,False,False,False,False,False,0.2545,1.7849,1.1529,0.6606,1.7941,0.2521
0,False,False,True,False,False,False,False,False,False,True,False,False,-0.6603,0.3795,-0.6606,-0.1761,0.3251,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,-1.0258,0.2461,-0.2164,0.978,0.5624
0,False,False,False,False,False,True,False,False,False,True,False,False,-1.5752,-1.0258,-0.6606,1.1806,0.4883,-0.6789
0,False,False,False,False,False,False,False,False,False,False,False,True,1.1694,-2.4312,0.2461,-0.179,-0.3278,-0.3686
0,False,False,False,False,False,False,True,False,False,True,False,True,0.2545,0.3795,1.1529,-0.3573,-0.3278,-0.6789
0,False,True,False,False,False,False,False,False,False,True,False,False,-1.5752,-1.0258,-1.5674,-0.0197,-0.8175,-0.3686
0,True,False,True,False,False,False,False,False,False,False,False,False,-1.5752,0.3795,-1.5674,-0.2746,2.7735,2.114
0,False,False,False,False,False,False,True,False,False,False,False,True,0.2545,0.3795,1.1529,-0.8088,-0.8175,-0.0583
0,True,False,False,True,False,False,False,False,False,True,False,False,1.1694,0.3795,-0.6606,1.1417,0.4883,1.8037
0,False,False,False,True,False,False,False,False,False,True,False,True,0.2545,0.3795,-1.5674,2.2441,2.2838,2.7347
0,True,False,True,False,False,False,False,False,False,False,True,False,0.2545,0.3795,1.1529,-0.8598,0.1619,-0.3686
0,False,False,False,False,False,False,False,False,False,False,True,True,0.2545,-1.0258,0.2461,1.5848,-0.0013,-0.6789
1,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,-1.0258,-0.6606,-0.3318,0.1619,1.4934
0,False,False,False,False,False,False,True,False,False,False,True,True,0.2545,0.3795,-0.6606,-0.8549,-0.491,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,-1.0258,-0.6606,-0.2708,0.978,2.7347
0,False,False,False,False,False,False,False,True,False,False,True,True,1.1694,0.3795,0.2461,-0.4301,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,1.1694,0.3795,1.1529,0.2218,-0.0013,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,False,-1.5752,1.7849,1.1529,-0.3075,-0.0013,-0.6789
1,False,False,False,False,False,False,True,False,False,True,False,True,-1.5752,-2.4312,1.1529,-0.6455,-0.6542,-0.0583
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,1.1529,-0.1546,0.4883,-0.3686
0,True,False,False,False,True,False,False,False,False,True,False,False,0.2545,-1.0258,0.2461,0.5183,0.4883,1.8037
0,True,False,False,True,False,False,False,False,False,True,False,False,0.2545,-1.0258,1.1529,2.7122,2.2838,3.3553
1,False,False,False,False,False,False,False,True,False,True,False,True,1.1694,0.3795,0.2461,-0.2687,-0.9807,-0.6789
0,True,False,False,False,False,False,False,True,False,False,True,False,-0.6603,-1.0258,1.1529,-0.3868,-0.0013,-0.6789
0,False,False,False,False,False,True,False,False,False,True,False,False,1.1694,0.3795,0.2461,2.5058,-0.6542,-0.3686
0,True,False,True,False,False,False,False,False,False,False,False,False,0.2545,-1.0258,0.2461,-0.2646,0.3251,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,0.3795,-0.6606,-0.0327,-0.3278,-0.3686
0,True,False,False,False,False,False,True,False,False,False,True,False,1.1694,0.3795,0.2461,-0.3471,-0.491,-0.6789
0,False,False,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,-1.5674,0.7396,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,1.1529,-0.596,0.4883,2.114
0,False,False,False,False,False,False,False,True,False,True,False,True,-0.6603,-2.4312,1.1529,0.2027,-0.491,-0.6789
1,False,False,True,False,False,False,False,False,False,True,False,True,-0.6603,-2.4312,-1.5674,-0.9312,-0.0013,-0.6789
0,False,False,True,False,False,False,False,False,False,False,True,False,-0.6603,-1.0258,1.1529,-0.5352,-0.6542,-0.0583
0,False,False,False,False,False,False,False,True,False,False,False,False,1.1694,-1.0258,0.2461,-0.0818,0.4883,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,0.3795,-0.6606,-0.0614,0.1619,-0.6789
0,False,False,False,False,True,False,False,False,False,False,False,False,1.1694,0.3795,1.1529,-0.0331,-0.1646,-0.6789
0,False,False,False,False,False,True,False,False,False,False,False,True,0.2545,-1.0258,1.1529,1.0635,0.6516,-0.0583
0,False,False,False,False,True,False,False,False,False,False,True,True,0.2545,0.3795,1.1529,0.136,0.6516,0.5624
0,False,False,False,False,False,False,False,True,False,False,False,True,1.1694,-1.0258,-0.6606,0.3749,-0.0013,-0.3686
0,False,False,False,False,True,False,False,False,False,False,True,False,0.2545,0.3795,-0.6606,0.3382,1.4677,-0.6789
0,False,False,False,False,False,False,True,False,False,False,False,False,0.2545,0.3795,1.1529,-0.7644,-0.491,-0.6789
0,False,False,False,False,True,False,False,False,False,False,True,True,1.1694,-1.0258,-0.6606,-0.1,-0.3278,-0.3686
0,True,False,False,False,False,False,False,False,True,False,True,False,-0.6603,0.3795,0.2461,-0.7491,-1.1439,-0.6789
0,False,False,False,False,False,True,False,False,False,False,True,False,-1.5752,0.3795,1.1529,2.0155,-0.9807,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,0.3795,0.2461,-0.3938,-0.491,-0.6789
0,False,True,False,False,False,False,False,False,False,False,False,True,0.2545,0.3795,0.2461,-0.8086,-0.6542,-0.3686
0,False,False,True,False,False,False,False,False,False,True,False,False,0.2545,0.3795,-0.6606,-0.8779,0.1619,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,-1.5752,0.3795,0.2461,1.2747,-1.1439,-0.6789
0,False,False,False,False,False,False,True,False,False,False,False,True,0.2545,1.7849,-1.5674,-0.1123,-0.0013,1.183
0,False,False,False,False,False,False,False,True,False,True,False,True,1.1694,0.3795,0.2461,-0.3753,-0.8175,-0.0583
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,0.2461,-0.2564,0.1619,1.4934
0,False,False,False,False,False,False,False,False,False,False,True,False,-1.5752,-1.0258,1.1529,0.0591,-0.9807,-0.6789
1,True,False,False,False,False,False,False,False,True,False,True,True,-1.5752,-1.0258,-0.6606,-0.9195,-0.6542,-0.3686
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,0.3795,1.1529,0.0319,-0.9807,-0.6789
0,True,False,False,False,False,False,False,True,False,True,False,False,-1.5752,-1.0258,1.1529,0.6789,0.978,-0.3686
0,False,False,False,False,False,False,False,False,False,True,False,False,1.1694,0.3795,0.2461,0.0535,-0.6542,-0.3686
0,False,False,True,False,False,False,False,False,False,True,False,True,1.1694,1.7849,0.2461,-0.9112,-0.0013,-0.3686
0,False,False,False,False,False,False,False,False,True,False,True,False,-1.5752,0.3795,1.1529,-0.8269,-0.6542,-0.0583
1,False,False,False,False,False,False,False,False,True,False,True,True,1.1694,0.3795,0.2461,-0.7757,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,False,0.2545,0.3795,-1.5674,-0.648,-0.3278,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,0.2545,0.3795,0.2461,-0.2644,-0.9807,-0.6789
1,True,False,False,False,False,False,False,True,False,False,True,False,-1.5752,0.3795,-0.6606,0.6058,0.1619,1.4934
0,False,False,False,False,False,False,False,False,False,False,True,False,1.1694,-1.0258,1.1529,0.8482,-0.491,-0.3686
1,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,-1.0258,0.2461,-0.0261,-0.1646,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,True,0.2545,-1.0258,-0.6606,-0.8169,-0.8175,-0.0583
1,False,False,False,False,False,False,False,False,True,False,True,False,0.2545,1.7849,-0.6606,-0.8044,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,0.3795,1.1529,-0.9138,-0.6542,-0.3686
0,False,False,False,False,False,False,False,False,False,False,True,False,0.2545,-1.0258,-0.6606,0.0079,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,False,False,False,1.1694,0.3795,-0.6606,-0.5707,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,False,True,False,-0.6603,0.3795,1.1529,-0.2655,-0.0013,-0.6789
0,False,False,False,False,False,False,False,False,False,False,True,False,-0.6603,-1.0258,0.2461,0.9478,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,1.1529,-0.3328,-0.0013,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,0.2461,-0.8411,-0.8175,-0.0583
1,False,False,False,False,False,False,False,True,False,False,True,True,-1.5752,1.7849,1.1529,-0.2547,-0.3278,-0.6789
0,False,False,False,True,False,False,False,False,False,False,True,True,0.2545,0.3795,1.1529,2.1572,-0.3278,-0.3686
0,False,False,False,False,False,False,False,True,False,False,False,True,1.1694,0.3795,0.2461,-0.4764,-0.3278,-0.6789
0,False,False,False,False,False,False,False,False,True,True,False,False,0.2545,0.3795,-0.6606,-0.8553,-0.9807,-0.6789
1,True,False,False,False,False,False,True,False,False,False,True,False,0.2545,0.3795,-1.5674,-0.7224,-0.1646,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,-1.5752,0.3795,-0.6606,-0.9046,-0.8175,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,-1.0258,0.2461,0.2322,0.4883,2.114
1,True,False,False,False,False,False,True,False,False,False,True,True,0.2545,0.3795,1.1529,-0.8959,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,False,False,False,1.1694,0.3795,-1.5674,-0.7368,1.7941,3.045
0,False,False,False,False,False,False,False,True,False,False,False,False,1.1694,0.3795,-0.6606,-0.1674,-0.3278,-0.3686
0,False,False,True,False,False,False,False,False,False,False,False,False,-0.6603,0.3795,-1.5674,-0.8341,-0.3278,-0.3686
0,False,False,False,False,True,False,False,False,False,False,True,True,0.2545,0.3795,-0.6606,-0.4898,-0.9807,-0.6789
0,False,False,False,False,False,True,False,False,False,False,False,False,-1.5752,-1.0258,-0.6606,1.6638,2.9367,0.2521
0,False,False,True,False,False,False,False,False,False,True,False,False,-0.6603,-1.0258,0.2461,-0.6489,-0.9807,-0.6789
0,False,False,False,False,False,True,False,False,False,True,False,False,-1.5752,0.3795,-1.5674,2.7407,-0.491,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,0.2461,0.0074,-0.6542,-0.3686
0,False,False,False,False,True,False,False,False,False,True,False,False,-0.6603,0.3795,-1.5674,-0.4666,0.978,0.2521
0,True,False,True,False,False,False,False,False,False,True,False,False,1.1694,0.3795,1.1529,-0.9017,-0.6542,-0.3686
0,False,False,False,False,False,False,False,False,False,False,False,True,0.2545,0.3795,0.2461,-0.4208,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,False,True,True,-0.6603,-1.0258,1.1529,-0.4282,-0.3278,-0.3686
0,False,False,False,False,False,False,True,False,False,True,False,True,-0.6603,0.3795,0.2461,-0.4363,0.978,2.4243
0,False,False,True,False,False,False,False,False,False,True,False,False,1.1694,-1.0258,-1.5674,-0.9101,-0.491,0.2521
0,True,False,False,True,False,False,False,False,False,False,False,True,-0.6603,0.3795,0.2461,2.6963,2.2838,-0.3686
0,True,False,False,False,False,False,False,True,False,True,False,False,0.2545,1.7849,-1.5674,1.425,-0.0013,1.4934
0,False,False,False,False,False,False,False,True,False,False,True,False,-0.6603,0.3795,0.2461,0.0157,-0.3278,0.5624
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,1.7849,-1.5674,0.4013,0.4883,-0.6789
0,False,False,True,False,False,False,False,False,False,False,False,False,0.2545,0.3795,-1.5674,-0.4131,0.4883,-0.3686
1,False,False,True,False,False,False,False,False,False,True,False,False,-1.5752,0.3795,-1.5674,-0.5251,-0.8175,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,True,1.1694,-1.0258,0.2461,0.3114,-0.3278,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,-1.5752,0.3795,1.1529,-0.8175,-0.8175,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,1.1694,0.3795,1.1529,2.1351,-0.3278,-0.3686
0,True,False,False,False,False,False,True,False,False,False,False,False,-1.5752,0.3795,0.2461,-0.4135,-0.3278,-0.6789
0,False,False,False,False,True,False,False,False,False,False,True,False,0.2545,-2.4312,1.1529,-0.0875,-0.3278,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,-1.5752,0.3795,-1.5674,2.7747,3.5896,2.7347
0,False,False,False,False,True,False,False,False,False,False,False,False,0.2545,0.3795,0.2461,-0.3596,0.4883,-0.6789
0,True,False,False,False,False,False,False,False,False,True,False,False,1.1694,-1.0258,1.1529,-0.4206,-0.1646,-0.6789
1,False,False,False,False,False,False,False,False,True,False,True,True,-1.5752,0.3795,-0.6606,-0.7011,-0.3278,-0.3686
1,True,False,False,False,False,False,False,False,True,False,False,False,1.1694,-2.4312,0.2461,-0.8819,-0.8175,-0.3686
0,True,False,True,False,False,False,False,False,False,True,False,True,1.1694,0.3795,1.1529,-1.0197,-0.9807,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,0.2545,0.3795,0.2461,2.4508,2.1206,-0.3686
0,False,False,False,False,False,False,True,False,False,False,False,False,-1.5752,0.3795,1.1529,-0.7683,-0.6542,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,False,0.2545,0.3795,1.1529,-0.9358,-0.3278,-0.3686
0,False,False,False,False,False,True,False,False,False,True,False,False,-0.6603,-1.0258,0.2461,1.1538,0.4883,-0.6789
1,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,-1.0258,-0.6606,-0.8405,-0.8175,-0.3686
1,False,True,False,False,False,False,False,False,False,False,True,False,-1.5752,-1.0258,1.1529,-0.8367,-0.9807,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,-1.5674,0.4055,0.3251,1.4934
0,False,False,False,True,False,False,False,False,False,False,False,False,-1.5752,-1.0258,1.1529,1.6175,-0.9807,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,-0.6603,-1.0258,0.2461,2.2394,3.2632,3.976
0,False,False,True,False,False,False,False,False,False,False,True,False,0.2545,0.3795,1.1529,-0.8367,0.6516,1.183
0,True,False,False,False,False,False,False,True,False,True,False,False,0.2545,-1.0258,-1.5674,0.7993,1.7941,3.3553
0,False,False,False,False,True,False,False,False,False,False,False,False,-1.5752,0.3795,1.1529,-0.3044,-0.3278,-0.6789
0,False,False,False,False,False,True,False,False,False,True,False,False,-1.5752,0.3795,0.2461,2.4125,-0.6542,-0.6789
0,False,False,True,False,False,False,False,False,False,False,True,False,1.1694,-2.4312,0.2461,-0.4828,-0.3278,0.5624
0,False,False,True,False,False,False,False,False,False,False,True,False,0.2545,0.3795,0.2461,-0.5784,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,False,False,False,1.1694,-1.0258,0.2461,-0.7933,-0.0013,0.8727
0,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,-1.0258,1.1529,0.5455,-0.6542,-0.3686
0,False,False,False,False,True,False,False,False,False,False,False,False,0.2545,0.3795,-0.6606,0.8804,0.978,-0.6789
1,False,False,False,True,False,False,False,False,False,True,False,True,-0.6603,0.3795,0.2461,1.5096,-0.0013,1.4934
1,False,False,True,False,False,False,False,False,False,False,False,False,-1.5752,-2.4312,1.1529,-0.6574,-0.491,-0.3686
0,False,False,False,False,False,False,False,False,True,False,True,False,1.1694,0.3795,-0.6606,-0.7477,-0.6542,-0.3686
0,False,False,False,False,False,False,False,False,False,True,False,True,1.1694,0.3795,0.2461,0.2398,0.1619,-0.6789
1,True,False,False,False,False,False,False,False,False,True,False,False,-1.5752,0.3795,0.2461,0.7054,-0.9807,-0.6789
1,True,True,False,False,False,False,False,False,False,False,False,True,-0.6603,0.3795,-1.5674,0.7322,-0.6542,-0.6789
0,True,False,True,False,False,False,False,False,False,True,False,False,-0.6603,0.3795,0.2461,-0.9367,-0.8175,-0.0583
0,False,False,False,False,False,False,False,True,False,False,True,False,-0.6603,0.3795,1.1529,0.7386,0.4883,2.114
1,True,False,True,False,False,False,False,False,False,False,True,False,0.2545,-1.0258,0.2461,-0.5542,-0.8175,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,0.3795,1.1529,-0.5208,0.3251,1.183
0,False,False,False,True,False,False,False,False,False,False,True,False,-1.5752,0.3795,-0.6606,2.1946,0.4883,1.4934
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,0.3795,1.1529,-0.058,1.1412,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,0.3795,0.2461,-0.3793,0.6516,1.183
0,False,False,False,False,True,False,False,False,False,False,True,False,-0.6603,0.3795,0.2461,1.4304,2.1206,0.8727
0,True,False,True,False,False,False,False,False,False,True,False,False,0.2545,0.3795,0.2461,-0.5837,0.1619,-0.6789
0,False,False,False,False,False,False,False,True,False,False,True,True,-0.6603,0.3795,1.1529,0.0168,-0.1646,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,True,1.1694,0.3795,-1.5674,0.1918,0.4883,0.8727
0,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,0.3795,-0.6606,-0.3607,0.1619,0.2521
1,True,True,False,False,False,False,False,False,False,False,False,True,-0.6603,0.3795,0.2461,-0.7991,-0.0013,-0.3686
0,False,False,False,False,True,False,False,False,False,False,False,False,1.1694,0.3795,1.1529,-0.476,-0.6542,-0.3686
0,False,False,False,False,False,True,False,False,False,False,False,False,-1.5752,1.7849,0.2461,2.0563,-0.1646,-0.6789
0,False,False,False,True,False,False,False,False,False,False,False,False,0.2545,-1.0258,1.1529,1.0735,-0.3278,-0.6789
1,True,False,False,False,False,False,False,False,True,False,True,True,-0.6603,0.3795,-0.6606,-0.9824,-1.1439,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,0.2545,-2.4312,-1.5674,0.9408,-0.9807,-0.6789
0,False,False,False,False,False,False,False,False,False,False,True,True,-1.5752,-1.0258,0.2461,0.0654,0.1619,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,-1.5752,0.3795,0.2461,-0.4666,-1.1439,-0.6789
0,False,False,False,False,False,False,False,True,False,False,True,False,-1.5752,0.3795,0.2461,-0.3492,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,1.7849,1.1529,-0.2477,0.4883,0.8727
1,False,False,True,False,False,False,False,False,False,False,True,True,0.2545,-2.4312,1.1529,-0.8842,-0.9807,-0.6789
